26,-0.5881743,-0.5881743,-0.5881743,-0.5881743,-0.5881743,-0.5881743,-0.5881743,-0.5881743,-0.5881743,-0.5881743
27,-0.5216634,-0.5216634,-0.5216634,-0.5216634,-0.5216634,-0.5216634,-0.5216634,-0.5216634,-0.5216634,-0.5216634
28,-0.45181563,-0.45181563,-0.45181563,-0.45181563,-0.45181563,-0.45181563,-0.45181563,-0.45181563,-0.45181563,-0.45181563
29,-0.3790778,-0.3790778,-0.3790778,-0.3790778,-0.3790778,-0.3790778,-0.3790778,-0.3790778,-0.3790778,-0.3790778
30,-0.34176987,-0.34176987,-0.34176987,-0.34176987,-0.34176987,-0.34176987,-0.34176987,-0.34176987,-0.34176987,-0.34176987
31,-0.26557425,-0.26557425,-0.26557425,-0.26557425,-0.26557425,-0.26557425,-0.26557425,-0.26557425,-0.26557425,-0.26557425
32,-0.22680849,-0.22680849,-0.22680849,-0.22680849,-0.22680849,-0.22680849,-0.22680849,-0.22680849,-0.22680849,-0.22680849
33,-0.18767989,-0.18767989,-0.18767989,-0.18767989,-0.18767989,-0.18767989,-0.18767989,-0.18767989,-0.18767989,-0.18767989
34,-0.10858499,-0.10858499,-0.10858499,-0.10858499,-0.10858499,-0.10858499,-0.10858499,-0.10858499,-0.10858499,-0.10858499
35,-0.068745255,-0.068745255,-0.068745255,-0.068745255,-0.068745255,-0.068745255,-0.068745255,-0.068745255,-0.068745255,-0.068745255
36,0.011200247,0.011200247,0.011200247,0.011200247,0.011200247,0.011200247,0.011200247,0.011200247,0.011200247,0.011200247
37,0.051178113,0.051178113,0.051178113,0.051178113,0.051178113,0.051178113,0.051178113,0.051178113,0.051178113,0.051178113
38,0.09107411,0.09107411,0.09107411,0.09107411,0.09107411,0.09107411,0.09107411,0.09107411,0.09107411,0.09107411
39,0.20963386,0.20963386,0.20963386,0.20963386,0.20963386,0.20963386,0.20963386,0.20963386,0.20963386,0.20963386
40,0.28710237,0.28710237,0.28710237,0.28710237,0.28710237,0.28710237,0.28710237,0.28710237,0.28710237,0.28710237
41,0.3251785,0.3251785,0.3251785,0.3251785,0.3251785,0.3251785,0.3251785,0.3251785,0.3251785,0.3251785
42,0.3627344,0.3627344,0.3627344,0.3627344,0.3627344,0.3627344,0.3627344,0.3627344,0.3627344,0.3627344
43,0.43604618,0.43604618,0.43604618,0.43604618,0.43604618,0.43604618,0.43604618,0.43604618,0.43604618,0.43604618
44,0.47168478,0.47168478,0.47168478,0.47168478,0.47168478,0.47168478,0.47168478,0.47168478,0.47168478,0.47168478
45,0.5406423,0.5406423,0.5406423,0.5406423,0.5406423,0.5406423,0.5406423,0.5406423,0.5406423,0.5406423
46,0.57385105,0.57385105,0.57385105,0.57385105,0.57385105,0.57385105,0.57385105,0.57385105,0.57385105,0.57385105
47,0.6374626,0.6374626,0.6374626,0.6374626,0.6374626,0.6374626,0.6374626,0.6374626,0.6374626,0.6374626
48,0.6677637,0.6677637,0.6677637,0.6677637,0.6677637,0.6677637,0.6677637,0.6677637,0.6677637,0.6677637
49,0.7251144,0.7251144,0.7251144,0.7251144,0.7251144,0.7251144,0.7251144,0.7251144,0.7251144,0.7251144
50,0.7778268,0.7778268,0.7778268,0.7778268,0.7778268,0.7778268,0.7778268,0.7778268,0.7778268,0.7778268
51,0.80233705,0.80233705,0.80233705,0.80233705,0.80233705,0.80233705,0.80233705,0.80233705,0.80233705,0.80233705
52,0.86801994,0.86801994,0.86801994,0.86801994,0.86801994,0.86801994,0.86801994,0.86801994,0.86801994,0.86801994
53,0.86801994,0.86801994,0.86801994,0.86801994,0.86801994,0.86801994,0.86801994,0.86801994,0.86801994,0.86801994
54,0.90492374,0.90492374,0.90492374,0.90492374,0.90492374,0.90492374,0.90492374,0.90492374,0.90492374,0.90492374
55,0.9212183,0.9212183,0.9212183,0.9212183,0.9212183,0.9212183,0.9212183,0.9212183,0.9212183,0.9212183
56,0.93603915,0.93603915,0.93603915,0.93603915,0.93603915,0.93603915,0.93603915,0.93603915,0.93603915,0.93603915
57,0.96116704,0.96116704,0.96116704,0.96116704,0.96116704,0.96116704,0.96116704,0.96116704,0.96116704,0.96116704
58,0.97143394,0.97143394,0.97143394,0.97143394,0.97143394,0.97143394,0.97143394,0.97143394,0.97143394,0.97143394
59,0.98014677,0.98014677,0.98014677,0.98014677,0.98014677,0.98014677,0.98014677,0.98014677,0.98014677,0.98014677
60,0.9968339,0.9968339,0.9968339,0.9968339,0.9968339,0.9968339,0.9968339,0.9968339,0.9968339,0.9968339
61,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994
62,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994
63,0.9967693,0.9967693,0.9967693,0.9967693,0.9967693,0.9967693,0.9967693,0.9967693,0.9967693,0.9967693
64,0.9871628,0.9871628,0.9871628,0.9871628,0.9871628,0.9871628,0.9871628,0.9871628,0.9871628,0.9871628
65,0.9799862,0.9799862,0.9799862,0.9799862,0.9799862,0.9799862,0.9799862,0.9799862,0.9799862,0.9799862
66,0.97124183,0.97124183,0.97124183,0.97124183,0.97124183,0.97124183,0.97124183,0.97124183,0.97124183,0.97124183
67,0.9491082,0.9491082,0.9491082,0.9491082,0.9491082,0.9491082,0.9491082,0.9491082,0.9491082,0.9491082
68,0.93575436,0.93575436,0.93575436,0.93575436,0.93575436,0.93575436,0.93575436,0.93575436,0.93575436,0.93575436
69,0.90457946,0.90457946,0.90457946,0.90457946,0.90457946,0.90457946,0.90457946,0.90457946,0.90457946,0.90457946
70,0.8868082,0.8868082,0.8868082,0.8868082,0.8868082,0.8868082,0.8868082,0.8868082,0.8868082,0.8868082
71,0.84704036,0.84704036,0.84704036,0.84704036,0.84704036,0.84704036,0.84704036,0.84704036,0.84704036,0.84704036
72,0.8018543,0.8018543,0.8018543,0.8018543,0.8018543,0.8018543,0.8018543,0.8018543,0.8018543,0.8018543
73,0.7515392,0.7515392,0.7515392,0.7515392,0.7515392,0.7515392,0.7515392,0.7515392,0.7515392,0.7515392
74,0.7245575,0.7245575,0.7245575,0.7245575,0.7245575,0.7245575,0.7245575,0.7245575,0.7245575,0.7245575
75,0.69641674,0.69641674,0.69641674,0.69641674,0.69641674,0.69641674,0.69641674,0.69641674,0.69641674,0.69641674
76,0.63683957,0.63683957,0.63683957,0.63683957,0.63683957,0.63683957,0.63683957,0.63683957,0.63683957,0.63683957
77,0.60549855,0.60549855,0.60549855,0.60549855,0.60549855,0.60549855,0.60549855,0.60549855,0.60549855,0.60549855
78,0.5399622,0.5399622,0.5399622,0.5399622,0.5399622,0.5399622,0.5399622,0.5399622,0.5399622,0.5399622
79,0.50587165,0.50587165,0.50587165,0.50587165,0.50587165,0.50587165,0.50587165,0.50587165,0.50587165,0.50587165
80,0.47097188,0.47097188,0.47097188,0.47097188,0.47097188,0.47097188,0.47097188,0.47097188,0.47097188,0.47097188
81,0.39896896,0.39896896,0.39896896,0.39896896,0.39896896,0.39896896,0.39896896,0.39896896,0.39896896,0.39896896
82,0.36198103,0.36198103,0.36198103,0.36198103,0.36198103,0.36198103,0.36198103,0.36198103,0.36198103,0.36198103
83,0.286328,0.286328,0.286328,0.286328,0.286328,0.286328,0.286328,0.286328,0.286328,0.286328
84,0.20884344,0.20884344,0.20884344,0.20884344,0.20884344,0.20884344,0.20884344,0.20884344,0.20884344,0.20884344
85,0.130023,0.130023,0.130023,0.130023,0.130023,0.130023,0.130023,0.130023,0.130023,0.130023
86,0.090269126,0.090269126,0.090269126,0.090269126,0.090269126,0.090269126,0.090269126,0.090269126,0.090269126,0.090269126
87,0.010391985,0.010391985,0.010391985,0.010391985,0.010391985,0.010391985,0.010391985,0.010391985,0.010391985,0.010391985
88,-0.029603502,-0.029603502,-0.029603502,-0.029603502,-0.029603502,-0.029603502,-0.029603502,-0.029603502,-0.029603502,-0.029603502
89,-0.10938849,-0.10938849,-0.10938849,-0.10938849,-0.10938849,-0.10938849,-0.10938849,-0.10938849,-0.10938849,-0.10938849
90,-0.14905035,-0.14905035,-0.14905035,-0.14905035,-0.14905035,-0.14905035,-0.14905035,-0.14905035,-0.14905035,-0.14905035
91,-0.22759566,-0.22759566,-0.22759566,-0.22759566,-0.22759566,-0.22759566,-0.22759566,-0.22759566,-0.22759566,-0.22759566
92,-0.26635346,-0.26635346,-0.26635346,-0.26635346,-0.26635346,-0.26635346,-0.26635346,-0.26635346,-0.26635346,-0.26635346
93,-0.30468515,-0.30468515,-0.30468515,-0.30468515,-0.30468515,-0.30468515,-0.30468515,-0.30468515,-0.30468515,-0.30468515
94,-0.37982565,-0.37982565,-0.37982565,-0.37982565,-0.37982565,-0.37982565,-0.37982565,-0.37982565,-0.37982565,-0.37982565
95,-0.4165143,-0.4165143,-0.4165143,-0.4165143,-0.4165143,-0.4165143,-0.4165143,-0.4165143,-0.4165143,-0.4165143
96,-0.48783493,-0.48783493,-0.48783493,-0.48783493,-0.48783493,-0.48783493,-0.48783493,-0.48783493,-0.48783493,-0.48783493
97,-0.5223529,-0.5223529,-0.5223529,-0.5223529,-0.5223529,-0.5223529,-0.5223529,-0.5223529,-0.5223529,-0.5223529
98,-0.58882785,-0.58882785,-0.58882785,-0.58882785,-0.58882785,-0.58882785,-0.58882785,-0.58882785,-0.58882785,-0.58882785
99,-0.62067854,-0.62067854,-0.62067854,-0.62067854,-0.62067854,-0.62067854,-0.62067854,-0.62067854,-0.62067854,-0.62067854
100,-0.71007717,-0.71007717,-0.71007717,-0.71007717,-0.71007717,-0.71007717,-0.71007717,-0.71007717,-0.71007717,-0.71007717
101,-0.73766667,-0.73766667,-0.73766667,-0.73766667,-0.73766667,-0.73766667,-0.73766667,-0.73766667,-0.73766667,-0.73766667
102,-0.789263,-0.789263,-0.789263,-0.789263,-0.789263,-0.789263,-0.789263,-0.789263,-0.789263,-0.789263
103,-0.8131873,-0.8131873,-0.8131873,-0.8131873,-0.8131873,-0.8131873,-0.8131873,-0.8131873,-0.8131873,-0.8131873
104,-0.8358107,-0.8358107,-0.8358107,-0.8358107,-0.8358107,-0.8358107,-0.8358107,-0.8358107,-0.8358107,-0.8358107
105,-0.87701213,-0.87701213,-0.87701213,-0.87701213,-0.87701213,-0.87701213,-0.87701213,-0.87701213,-0.87701213,-0.87701213
106,-0.8955242,-0.8955242,-0.8955242,-0.8955242,-0.8955242,-0.8955242,-0.8955242,-0.8955242,-0.8955242,-0.8955242
107,-0.92822313,-0.92822313,-0.92822313,-0.92822313,-0.92822313,-0.92822313,-0.92822313,-0.92822313,-0.92822313,-0.92822313
108,-0.94235766,-0.94235766,-0.94235766,-0.94235766,-0.94235766,-0.94235766,-0.94235766,-0.94235766,-0.94235766,-0.94235766
109,-0.96608377,-0.96608377,-0.96608377,-0.96608377,-0.96608377,-0.96608377,-0.96608377,-0.96608377,-0.96608377,-0.96608377
110,-0.9756374,-0.9756374,-0.9756374,-0.9756374,-0.9756374,-0.9756374,-0.9756374,-0.9756374,-0.9756374,-0.9756374
111,-0.9900494,-0.9900494,-0.9900494,-0.9900494,-0.9900494,-0.9900494,-0.9900494,-0.9900494,-0.9900494,-0.9900494
112,-0.9948848,-0.9948848,-0.9948848,-0.9948848,-0.9948848,-0.9948848,-0.9948848,-0.9948848,-0.9948848,-0.9948848
113,-0.9997755,-0.9997755,-0.9997755,-0.9997755,-0.9997755,-0.9997755,-0.9997755,-0.9997755,-0.9997755,-0.9997755
114,-0.9982711,-0.9982711,-0.9982711,-0.9982711,-0.9982711,-0.9982711,-0.9982711,-0.9982711,-0.9982711,-0.9982711
115,-0.9903811,-0.9903811,-0.9903811,-0.9903811,-0.9903811,-0.9903811,-0.9903811,-0.9903811,-0.9903811,-0.9903811
116,-0.98405576,-0.98405576,-0.98405576,-0.98405576,-0.98405576,-0.98405576,-0.98405576,-0.98405576,-0.98405576,-0.98405576
117,-0.96669483,-0.96669483,-0.96669483,-0.96669483,-0.96669483,-0.96669483,-0.96669483,-0.96669483,-0.96669483,-0.96669483
118,-0.95568705,-0.95568705,-0.95568705,-0.95568705,-0.95568705,-0.95568705,-0.95568705,-0.95568705,-0.95568705,-0.95568705
119,-0.94315034,-0.94315034,-0.94315034,-0.94315034,-0.94315034,-0.94315034,-0.94315034,-0.94315034,-0.94315034,-0.94315034
120,-0.9135729,-0.9135729,-0.9135729,-0.9135729,-0.9135729,-0.9135729,-0.9135729,-0.9135729,-0.9135729,-0.9135729
121,-0.8965795,-0.8965795,-0.8965795,-0.8965795,-0.8965795,-0.8965795,-0.8965795,-0.8965795,-0.8965795,-0.8965795
122,-0.8583191,-0.8583191,-0.8583191,-0.8583191,-0.8583191,-0.8583191,-0.8583191,-0.8583191,-0.8583191,-0.8583191
123,-0.8371134,-0.8371134,-0.8371134,-0.8371134,-0.8371134,-0.8371134,-0.8371134,-0.8371134,-0.8371134,-0.8371134
124,-0.79072034,-0.79072034,-0.79072034,-0.79072034,-0.79072034,-0.79072034,-0.79072034,-0.79072034,-0.79072034,-0.79072034
125,-0.7656073,-0.7656073,-0.7656073,-0.7656073,-0.7656073,-0.7656073,-0.7656073,-0.7656073,-0.7656073,-0.7656073
126,-0.7117489,-0.7117489,-0.7117489,-0.7117489,-0.7117489,-0.7117489,-0.7117489,-0.7117489,-0.7117489,-0.7117489
127,-0.6830897,-0.6830897,-0.6830897,-0.6830897,-0.6830897,-0.6830897,-0.6830897,-0.6830897,-0.6830897,-0.6830897
128,-0.62254053,-0.62254053,-0.62254053,-0.62254053,-0.62254053,-0.62254053,-0.62254053,-0.62254053,-0.62254053,-0.62254053
129,-0.5907474,-0.5907474,-0.5907474,-0.5907474,-0.5907474,-0.5907474,-0.5907474,-0.5907474,-0.5907474,-0.5907474
130,-0.5243783,-0.5243783,-0.5243783,-0.5243783,-0.5243783,-0.5243783,-0.5243783,-0.5243783,-0.5243783,-0.5243783
131,-0.48990852,-0.48990852,-0.48990852,-0.48990852,-0.48990852,-0.48990852,-0.48990852,-0.48990852,-0.48990852,-0.48990852
132,-0.38202345,-0.38202345,-0.38202345,-0.38202345,-0.38202345,-0.38202345,-0.38202345,-0.38202345,-0.38202345,-0.38202345
133,-0.3447616,-0.3447616,-0.3447616,-0.3447616,-0.3447616,-0.3447616,-0.3447616,-0.3447616,-0.3447616,-0.3447616
134,-0.26864383,-0.26864383,-0.26864383,-0.26864383,-0.26864383,-0.26864383,-0.26864383,-0.26864383,-0.26864383,-0.26864383
135,-0.22990963,-0.22990963,-0.22990963,-0.22990963,-0.22990963,-0.22990963,-0.22990963,-0.22990963,-0.22990963,-0.22990963
136,-0.15140037,-0.15140037,-0.15140037,-0.15140037,-0.15140037,-0.15140037,-0.15140037,-0.15140037,-0.15140037,-0.15140037
137,-0.111750916,-0.111750916,-0.111750916,-0.111750916,-0.111750916,-0.111750916,-0.111750916,-0.111750916,-0.111750916,-0.111750916
138,-0.071922675,-0.071922675,-0.071922675,-0.071922675,-0.071922675,-0.071922675,-0.071922675,-0.071922675,-0.071922675,-0.071922675
139,0.008015089,0.008015089,0.008015089,0.008015089,0.008015089,0.008015089,0.008015089,0.008015089,0.008015089,0.008015089
140,0.047996726,0.047996726,0.047996726,0.047996726,0.047996726,0.047996726,0.047996726,0.047996726,0.047996726,0.047996726
141,0.12766582,0.12766582,0.12766582,0.12766582,0.12766582,0.12766582,0.12766582,0.12766582,0.12766582,0.12766582
142,0.16722581,0.16722581,0.16722581,0.16722581,0.16722581,0.16722581,0.16722581,0.16722581,0.16722581,0.16722581
143,0.24548034,0.24548034,0.24548034,0.24548034,0.24548034,0.24548034,0.24548034,0.24548034,0.24548034,0.24548034
144,0.28404972,0.28404972,0.28404972,0.28404972,0.28404972,0.28404972,0.28404972,0.28404972,0.28404972,0.28404972
145,0.35976422,0.35976422,0.35976422,0.35976422,0.35976422,0.35976422,0.35976422,0.35976422,0.35976422,0.35976422
146,0.43317744,0.43317744,0.43317744,0.43317744,0.43317744,0.43317744,0.43317744,0.43317744,0.43317744,0.43317744
147,0.46887368,0.46887368,0.46887368,0.46887368,0.46887368,0.46887368,0.46887368,0.46887368,0.46887368,0.46887368
148,0.53795993,0.53795993,0.53795993,0.53795993,0.53795993,0.53795993,0.53795993,0.53795993,0.53795993,0.53795993
149,0.5712395,0.5712395,0.5712395,0.5712395,0.5712395,0.5712395,0.5712395,0.5712395,0.5712395,0.5712395
150,0.6350051,0.6350051,0.6350051,0.6350051,0.6350051,0.6350051,0.6350051,0.6350051,0.6350051,0.6350051
151,0.6653893,0.6653893,0.6653893,0.6653893,0.6653893,0.6653893,0.6653893,0.6653893,0.6653893,0.6653893
152,0.7229172,0.7229172,0.7229172,0.7229172,0.7229172,0.7229172,0.7229172,0.7229172,0.7229172,0.7229172
153,0.74996895,0.74996895,0.74996895,0.74996895,0.74996895,0.74996895,0.74996895,0.74996895,0.74996895,0.74996895
154,0.8004318,0.8004318,0.8004318,0.8004318,0.8004318,0.8004318,0.8004318,0.8004318,0.8004318,0.8004318
155,0.82376206,0.82376206,0.82376206,0.82376206,0.82376206,0.82376206,0.82376206,0.82376206,0.82376206,0.82376206
156,0.8664339,0.8664339,0.8664339,0.8664339,0.8664339,0.8664339,0.8664339,0.8664339,0.8664339,0.8664339
157,0.8857072,0.8857072,0.8857072,0.8857072,0.8857072,0.8857072,0.8857072,0.8857072,0.8857072,0.8857072
158,0.9199744,0.9199744,0.9199744,0.9199744,0.9199744,0.9199744,0.9199744,0.9199744,0.9199744,0.9199744
159,0.93491346,0.93491346,0.93491346,0.93491346,0.93491346,0.93491346,0.93491346,0.93491346,0.93491346,0.93491346
160,0.94835687,0.94835687,0.94835687,0.94835687,0.94835687,0.94835687,0.94835687,0.94835687,0.94835687,0.94835687
161,0.97067314,0.97067314,0.97067314,0.97067314,0.97067314,0.97067314,0.97067314,0.97067314,0.97067314,0.97067314
162,0.97951025,0.97951025,0.97951025,0.97951025,0.97951025,0.97951025,0.97951025,0.97951025,0.97951025,0.97951025
163,0.9965756,0.9965756,0.9965756,0.9965756,0.9965756,0.9965756,0.9965756,0.9965756,0.9965756,0.9965756
164,0.999085,0.999085,0.999085,0.999085,0.999085,0.999085,0.999085,0.999085,0.999085,0.999085
165,0.99930745,0.99930745,0.99930745,0.99930745,0.99930745,0.99930745,0.99930745,0.99930745,0.99930745,0.99930745
166,0.9970201,0.9970201,0.9970201,0.9970201,0.9970201,0.9970201,0.9970201,0.9970201,0.9970201,0.9970201
167,0.98766655,0.98766655,0.98766655,0.98766655,0.98766655,0.98766655,0.98766655,0.98766655,0.98766655,0.98766655
168,0.9806153,0.9806153,0.9806153,0.9806153,0.9806153,0.9806153,0.9806153,0.9806153,0.9806153,0.9806153
169,0.9618203,0.9618203,0.9618203,0.9618203,0.9618203,0.9618203,0.9618203,0.9618203,0.9618203,0.9618203
170,0.9501066,0.9501066,0.9501066,0.9501066,0.9501066,0.9501066,0.9501066,0.9501066,0.9501066,0.9501066
171,0.9221405,0.9221405,0.9221405,0.9221405,0.9221405,0.9221405,0.9221405,0.9221405,0.9221405,0.9221405
172,0.9059328,0.9059328,0.9059328,0.9059328,0.9059328,0.9059328,0.9059328,0.9059328,0.9059328,0.9059328
173,0.8691977,0.8691977,0.8691977,0.8691977,0.8691977,0.8691977,0.8691977,0.8691977,0.8691977,0.8691977
174,0.84872913,0.84872913,0.84872913,0.84872913,0.84872913,0.84872913,0.84872913,0.84872913,0.84872913,0.84872913
175,0.80375355,0.80375355,0.80375355,0.80375355,0.80375355,0.80375355,0.80375355,0.80375355,0.80375355,0.80375355
176,0.77931845,0.77931845,0.77931845,0.77931845,0.77931845,0.77931845,0.77931845,0.77931845,0.77931845,0.77931845
177,0.75363666,0.75363666,0.75363666,0.75363666,0.75363666,0.75363666,0.75363666,0.75363666,0.75363666,0.75363666
178,0.6986991,0.6986991,0.6986991,0.6986991,0.6986991,0.6986991,0.6986991,0.6986991,0.6986991,0.6986991
179,0.6695312,0.6695312,0.6695312,0.6695312,0.6695312,0.6695312,0.6695312,0.6695312,0.6695312,0.6695312
180,0.57579607,0.57579607,0.57579607,0.57579607,0.57579607,0.57579607,0.57579607,0.57579607,0.57579607,0.57579607
181,0.54264045,0.54264045,0.54264045,0.54264045,0.54264045,0.54264045,0.54264045,0.54264045,0.54264045,0.54264045
182,0.4737794,0.4737794,0.4737794,0.4737794,0.4737794,0.4737794,0.4737794,0.4737794,0.4737794,0.4737794
183,0.43818408,0.43818408,0.43818408,0.43818408,0.43818408,0.43818408,0.43818408,0.43818408,0.43818408,0.43818408
184,0.36494848,0.36494848,0.36494848,0.36494848,0.36494848,0.36494848,0.36494848,0.36494848,0.36494848,0.36494848
185,0.3274254,0.3274254,0.3274254,0.3274254,0.3274254,0.3274254,0.3274254,0.3274254,0.3274254,0.3274254
186,0.25086862,0.25086862,0.25086862,0.25086862,0.25086862,0.25086862,0.25086862,0.25086862,0.25086862,0.25086862
187,0.21195744,0.21195744,0.21195744,0.21195744,0.21195744,0.21195744,0.21195744,0.21195744,0.21195744,0.21195744
188,0.1331806,0.1331806,0.1331806,0.1331806,0.1331806,0.1331806,0.1331806,0.1331806,0.1331806,0.1331806
189,0.093440965,0.093440965,0.093440965,0.093440965,0.093440965,0.093440965,0.093440965,0.093440965,0.093440965,0.093440965
190,0.013577063,0.013577063,0.013577063,0.013577063,0.013577063,0.013577063,0.013577063,0.013577063,0.013577063,0.013577063
191,-0.026419446,-0.026419446,-0.026419446,-0.026419446,-0.026419446,-0.026419446,-0.026419446,-0.026419446,-0.026419446,-0.026419446
192,-0.10622175,-0.10622175,-0.10622175,-0.10622175,-0.10622175,-0.10622175,-0.10622175,-0.10622175,-0.10622175,-0.10622175
193,-0.14589988,-0.14589988,-0.14589988,-0.14589988,-0.14589988,-0.14589988,-0.14589988,-0.14589988,-0.14589988,-0.14589988
194,-0.18534459,-0.18534459,-0.18534459,-0.18534459,-0.18534459,-0.18534459,-0.18534459,-0.18534459,-0.18534459,-0.18534459
195,-0.26328185,-0.26328185,-0.26328185,-0.26328185,-0.26328185,-0.26328185,-0.26328185,-0.26328185,-0.26328185,-0.26328185
196,-0.33953503,-0.33953503,-0.33953503,-0.33953503,-0.33953503,-0.33953503,-0.33953503,-0.33953503,-0.33953503,-0.33953503
197,-0.41361633,-0.41361633,-0.41361633,-0.41361633,-0.41361633,-0.41361633,-0.41361633,-0.41361633,-0.41361633,-0.41361633
198,-0.44969383,-0.44969383,-0.44969383,-0.44969383,-0.44969383,-0.44969383,-0.44969383,-0.44969383,-0.44969383,-0.44969383
199,-0.519634,-0.519634,-0.519634,-0.519634,-0.519634,-0.519634,-0.519634,-0.519634,-0.519634,-0.519634
200,-0.5533848,-0.5533848,-0.5533848,-0.5533848,-0.5533848,-0.5533848,-0.5533848,-0.5533848,-0.5533848,-0.5533848
201,-0.6181779,-0.6181779,-0.6181779,-0.6181779,-0.6181779,-0.6181779,-0.6181779,-0.6181779,-0.6181779,-0.6181779
202,-0.6491166,-0.6491166,-0.6491166,-0.6491166,-0.6491166,-0.6491166,-0.6491166,-0.6491166,-0.6491166,-0.6491166
203,-0.7078307,-0.7078307,-0.7078307,-0.7078307,-0.7078307,-0.7078307,-0.7078307,-0.7078307,-0.7078307,-0.7078307
204,-0.7355123,-0.7355123,-0.7355123,-0.7355123,-0.7355123,-0.7355123,-0.7355123,-0.7355123,-0.7355123,-0.7355123
205,-0.78730303,-0.78730303,-0.78730303,-0.78730303,-0.78730303,-0.78730303,-0.78730303,-0.78730303,-0.78730303,-0.78730303
206,-0.81132936,-0.81132936,-0.81132936,-0.81132936,-0.81132936,-0.81132936,-0.81132936,-0.81132936,-0.81132936,-0.81132936
207,-0.8340577,-0.8340577,-0.8340577,-0.8340577,-0.8340577,-0.8340577,-0.8340577,-0.8340577,-0.8340577,-0.8340577
208,-0.87547725,-0.87547725,-0.87547725,-0.87547725,-0.87547725,-0.87547725,-0.87547725,-0.87547725,-0.87547725,-0.87547725
